"","Idgrid","Variable","Value","Dimension","Facet","Taxon"
"2883","CRS3035RES50000mN2150000E5150000","aphyloBirds",0.760558012109649,"Alpha","Phylogenetic","Birds"
"2884","CRS3035RES50000mN2150000E5150000","aphyloTrees",0.786395165666387,"Alpha","Phylogenetic","Trees"
"2885","CRS3035RES50000mN2150000E5150000","ataxobird",0.827272727272727,"Alpha","Taxonomic","Birds"
"2886","CRS3035RES50000mN2150000E5150000","ataxotree",0.747252747252747,"Alpha","Taxonomic","Trees"
"2887","CRS3035RES50000mN2150000E5300000","afuncBirds",0.604478976528146,"Alpha","Functional","Birds"
"2888","CRS3035RES50000mN2150000E5300000","afuncTrees",0.107277615287537,"Alpha","Functional","Trees"
"2889","CRS3035RES50000mN2150000E5300000","aphyloBirds",0.789944217415649,"Alpha","Phylogenetic","Birds"
"2890","CRS3035RES50000mN2150000E5300000","aphyloTrees",0.569119532033411,"Alpha","Phylogenetic","Trees"
"2891","CRS3035RES50000mN2150000E5300000","ataxobird",0.745454545454545,"Alpha","Taxonomic","Birds"
"2892","CRS3035RES50000mN2150000E5300000","ataxotree",0.527472527472527,"Alpha","Taxonomic","Trees"
"2893","CRS3035RES50000mN2150000E5350000","afuncBirds",0.551768168633734,"Alpha","Functional","Birds"
"2894","CRS3035RES50000mN2150000E5350000","afuncTrees",0.090523239651551,"Alpha","Functional","Trees"
"2895","CRS3035RES50000mN2150000E5350000","aphyloBirds",0.769704388544673,"Alpha","Phylogenetic","Birds"
"2896","CRS3035RES50000mN2150000E5350000","aphyloTrees",0.52438536507144,"Alpha","Phylogenetic","Trees"
"2897","CRS3035RES50000mN2150000E5350000","ataxobird",0.790909090909091,"Alpha","Taxonomic","Birds"
"2898","CRS3035RES50000mN2150000E5350000","ataxotree",0.406593406593407,"Alpha","Taxonomic","Trees"
"2899","CRS3035RES50000mN2200000E2800000","afuncBirds",0.363697299814929,"Alpha","Functional","Birds"
"2900","CRS3035RES50000mN2200000E2800000","afuncTrees",0.0776945846921919,"Alpha","Functional","Trees"
"2901","CRS3035RES50000mN2200000E2800000","aphyloBirds",0.609786697699611,"Alpha","Phylogenetic","Birds"
"2902","CRS3035RES50000mN2200000E2800000","aphyloTrees",0.365324095225536,"Alpha","Phylogenetic","Trees"
"2903","CRS3035RES50000mN2200000E2800000","ataxobird",0.563636363636364,"Alpha","Taxonomic","Birds"
"2904","CRS3035RES50000mN2200000E2800000","ataxotree",0.21978021978022,"Alpha","Taxonomic","Trees"
"2905","CRS3035RES50000mN2200000E2850000","afuncBirds",0.520949665277275,"Alpha","Functional","Birds"
"2906","CRS3035RES50000mN2200000E2850000","afuncTrees",0.156365190184889,"Alpha","Functional","Trees"
"2907","CRS3035RES50000mN2200000E2850000","aphyloBirds",0.736487233624683,"Alpha","Phylogenetic","Birds"
"2908","CRS3035RES50000mN2200000E2850000","aphyloTrees",0.547141292760531,"Alpha","Phylogenetic","Trees"
"2909","CRS3035RES50000mN2200000E2850000","ataxobird",0.663636363636364,"Alpha","Taxonomic","Birds"
"2910","CRS3035RES50000mN2200000E2850000","ataxotree",0.384615384615385,"Alpha","Taxonomic","Trees"
"2911","CRS3035RES50000mN2200000E2900000","afuncBirds",0.604243071028568,"Alpha","Functional","Birds"
"2912","CRS3035RES50000mN2200000E2900000","afuncTrees",0.198300302245163,"Alpha","Functional","Trees"
"2913","CRS3035RES50000mN2200000E2900000","aphyloBirds",0.783262070661187,"Alpha","Phylogenetic","Birds"
"2914","CRS3035RES50000mN2200000E2900000","aphyloTrees",0.630546513182865,"Alpha","Phylogenetic","Trees"
"2915","CRS3035RES50000mN2200000E2900000","ataxobird",0.718181818181818,"Alpha","Taxonomic","Birds"
"2916","CRS3035RES50000mN2200000E2900000","ataxotree",0.516483516483517,"Alpha","Taxonomic","Trees"
"2917","CRS3035RES50000mN2200000E2950000","afuncBirds",0.623793529221928,"Alpha","Functional","Birds"
"2918","CRS3035RES50000mN2200000E2950000","afuncTrees",0.185095591700469,"Alpha","Functional","Trees"
"2919","CRS3035RES50000mN2200000E2950000","aphyloBirds",0.777654712122563,"Alpha","Phylogenetic","Birds"
"2920","CRS3035RES50000mN2200000E2950000","aphyloTrees",0.570570099754077,"Alpha","Phylogenetic","Trees"
"2921","CRS3035RES50000mN2200000E2950000","ataxobird",0.736363636363636,"Alpha","Taxonomic","Birds"
"2922","CRS3035RES50000mN2200000E2950000","ataxotree",0.450549450549451,"Alpha","Taxonomic","Trees"
"2923","CRS3035RES50000mN2200000E3000000","afuncBirds",0.752343524359017,"Alpha","Functional","Birds"
"2924","CRS3035RES50000mN2200000E3000000","afuncTrees",0.0948745136159378,"Alpha","Functional","Trees"
"2925","CRS3035RES50000mN2200000E3000000","aphyloBirds",0.854217200322595,"Alpha","Phylogenetic","Birds"
"2926","CRS3035RES50000mN2200000E3000000","aphyloTrees",0.427532221194893,"Alpha","Phylogenetic","Trees"
"2927","CRS3035RES50000mN2200000E3000000","ataxobird",0.745454545454545,"Alpha","Taxonomic","Birds"
"2928","CRS3035RES50000mN2200000E3000000","ataxotree",0.307692307692308,"Alpha","Taxonomic","Trees"
"2929","CRS3035RES50000mN2200000E3050000","afuncBirds",0.457562593768704,"Alpha","Functional","Birds"
"2930","CRS3035RES50000mN2200000E3050000","afuncTrees",0.0146617993017853,"Alpha","Functional","Trees"
"2931","CRS3035RES50000mN2200000E3050000","aphyloBirds",0.723907963368287,"Alpha","Phylogenetic","Birds"
"2932","CRS3035RES50000mN2200000E3050000","aphyloTrees",0.277888986326081,"Alpha","Phylogenetic","Trees"
"2933","CRS3035RES50000mN2200000E3050000","ataxobird",0.618181818181818,"Alpha","Taxonomic","Birds"
"2934","CRS3035RES50000mN2200000E3050000","ataxotree",0.153846153846154,"Alpha","Taxonomic","Trees"
"2935","CRS3035RES50000mN2200000E3100000","afuncBirds",0.649014015834553,"Alpha","Functional","Birds"
"2936","CRS3035RES50000mN2200000E3100000","afuncTrees",0.146469733811518,"Alpha","Functional","Trees"
"2937","CRS3035RES50000mN2200000E3100000","aphyloBirds",0.73713473869376,"Alpha","Phylogenetic","Birds"
"2938","CRS3035RES50000mN2200000E3100000","aphyloTrees",0.47202052933432,"Alpha","Phylogenetic","Trees"
"2939","CRS3035RES50000mN2200000E3100000","ataxobird",0.618181818181818,"Alpha","Taxonomic","Birds"
"2940","CRS3035RES50000mN2200000E3100000","ataxotree",0.340659340659341,"Alpha","Taxonomic","Trees"
"2941","CRS3035RES50000mN2200000E3150000","afuncBirds",0.610641102559713,"Alpha","Functional","Birds"
"2942","CRS3035RES50000mN2200000E3150000","afuncTrees",0.181319749544173,"Alpha","Functional","Trees"
"2943","CRS3035RES50000mN2200000E3150000","aphyloBirds",0.768568929894399,"Alpha","Phylogenetic","Birds"
"2944","CRS3035RES50000mN2200000E3150000","aphyloTrees",0.552343272971489,"Alpha","Phylogenetic","Trees"
"2945","CRS3035RES50000mN2200000E3150000","ataxobird",0.718181818181818,"Alpha","Taxonomic","Birds"
"2946","CRS3035RES50000mN2200000E3150000","ataxotree",0.43956043956044,"Alpha","Taxonomic","Trees"
"2947","CRS3035RES50000mN2200000E3200000","afuncBirds",0.631153458592553,"Alpha","Functional","Birds"
"2948","CRS3035RES50000mN2200000E3200000","afuncTrees",0.216381939104388,"Alpha","Functional","Trees"
"2949","CRS3035RES50000mN2200000E3200000","aphyloBirds",0.823413434834327,"Alpha","Phylogenetic","Birds"
"2950","CRS3035RES50000mN2200000E3200000","aphyloTrees",0.655871840053656,"Alpha","Phylogenetic","Trees"
"2951","CRS3035RES50000mN2200000E3200000","ataxobird",0.790909090909091,"Alpha","Taxonomic","Birds"
"2952","CRS3035RES50000mN2200000E3200000","ataxotree",0.626373626373626,"Alpha","Taxonomic","Trees"
"2953","CRS3035RES50000mN2200000E3250000","afuncBirds",0.602095673082378,"Alpha","Functional","Birds"
"2954","CRS3035RES50000mN2200000E3250000","afuncTrees",0.28683230514132,"Alpha","Functional","Trees"
"2955","CRS3035RES50000mN2200000E3250000","aphyloBirds",0.79315761289829,"Alpha","Phylogenetic","Birds"
"2956","CRS3035RES50000mN2200000E3250000","aphyloTrees",0.803686074319465,"Alpha","Phylogenetic","Trees"
"2957","CRS3035RES50000mN2200000E3250000","ataxobird",0.781818181818182,"Alpha","Taxonomic","Birds"
"2958","CRS3035RES50000mN2200000E3250000","ataxotree",0.78021978021978,"Alpha","Taxonomic","Trees"
"2959","CRS3035RES50000mN2200000E3300000","afuncBirds",0.600257457997999,"Alpha","Functional","Birds"
"2960","CRS3035RES50000mN2200000E3300000","afuncTrees",0.922302638824822,"Alpha","Functional","Trees"
"2961","CRS3035RES50000mN2200000E3300000","aphyloBirds",0.797433076792146,"Alpha","Phylogenetic","Birds"
"2962","CRS3035RES50000mN2200000E3300000","aphyloTrees",0.808975054880472,"Alpha","Phylogenetic","Trees"
"2963","CRS3035RES50000mN2200000E3300000","ataxobird",0.781818181818182,"Alpha","Taxonomic","Birds"
"2964","CRS3035RES50000mN2200000E3300000","ataxotree",0.747252747252747,"Alpha","Taxonomic","Trees"
"2965","CRS3035RES50000mN2200000E3350000","afuncBirds",0.576885458203936,"Alpha","Functional","Birds"
"2966","CRS3035RES50000mN2200000E3350000","afuncTrees",0.284045109022269,"Alpha","Functional","Trees"
"2967","CRS3035RES50000mN2200000E3350000","aphyloBirds",0.837753114675611,"Alpha","Phylogenetic","Birds"
"2968","CRS3035RES50000mN2200000E3350000","aphyloTrees",0.814121458596986,"Alpha","Phylogenetic","Trees"
"2969","CRS3035RES50000mN2200000E3350000","ataxobird",0.809090909090909,"Alpha","Taxonomic","Birds"
"2970","CRS3035RES50000mN2200000E3350000","ataxotree",0.758241758241758,"Alpha","Taxonomic","Trees"
"2971","CRS3035RES50000mN2200000E3400000","afuncBirds",0.589705174606335,"Alpha","Functional","Birds"
"2972","CRS3035RES50000mN2200000E3400000","afuncTrees",0.780144610362718,"Alpha","Functional","Trees"
"2973","CRS3035RES50000mN2200000E3400000","aphyloBirds",0.837826134680776,"Alpha","Phylogenetic","Birds"
"2974","CRS3035RES50000mN2200000E3400000","aphyloTrees",0.782961881154496,"Alpha","Phylogenetic","Trees"
"2975","CRS3035RES50000mN2200000E3400000","ataxobird",0.818181818181818,"Alpha","Taxonomic","Birds"
"2976","CRS3035RES50000mN2200000E3400000","ataxotree",0.714285714285714,"Alpha","Taxonomic","Trees"
"2977","CRS3035RES50000mN2200000E3450000","afuncBirds",0.632978727240988,"Alpha","Functional","Birds"
"2978","CRS3035RES50000mN2200000E3450000","afuncTrees",0.497166295040614,"Alpha","Functional","Trees"
"2979","CRS3035RES50000mN2200000E3450000","aphyloBirds",0.882172822734284,"Alpha","Phylogenetic","Birds"
"2980","CRS3035RES50000mN2200000E3450000","aphyloTrees",0.631566475291027,"Alpha","Phylogenetic","Trees"
"2981","CRS3035RES50000mN2200000E3450000","ataxobird",0.827272727272727,"Alpha","Taxonomic","Birds"
"2982","CRS3035RES50000mN2200000E3450000","ataxotree",0.516483516483517,"Alpha","Taxonomic","Trees"
"2983","CRS3035RES50000mN2200000E3500000","afuncBirds",0.570831450497366,"Alpha","Functional","Birds"
"2984","CRS3035RES50000mN2200000E3500000","afuncTrees",0.16633687404612,"Alpha","Functional","Trees"
"2985","CRS3035RES50000mN2200000E3500000","aphyloBirds",0.762208710056738,"Alpha","Phylogenetic","Birds"
"2986","CRS3035RES50000mN2200000E3500000","aphyloTrees",0.705170408554373,"Alpha","Phylogenetic","Trees"
"2987","CRS3035RES50000mN2200000E3500000","ataxobird",0.736363636363636,"Alpha","Taxonomic","Birds"
"2988","CRS3035RES50000mN2200000E3500000","ataxotree",0.615384615384615,"Alpha","Taxonomic","Trees"
"2989","CRS3035RES50000mN2200000E3650000","afuncBirds",0.602862977305685,"Alpha","Functional","Birds"
"2990","CRS3035RES50000mN2200000E3650000","afuncTrees",0.861336038897738,"Alpha","Functional","Trees"
"2991","CRS3035RES50000mN2200000E3650000","aphyloBirds",0.801440568761646,"Alpha","Phylogenetic","Birds"
"2992","CRS3035RES50000mN2200000E3650000","aphyloTrees",0.86752745820987,"Alpha","Phylogenetic","Trees"
"2993","CRS3035RES50000mN2200000E3650000","ataxobird",0.781818181818182,"Alpha","Taxonomic","Birds"
"2994","CRS3035RES50000mN2200000E3650000","ataxotree",0.868131868131868,"Alpha","Taxonomic","Trees"
"2995","CRS3035RES50000mN2200000E3700000","afuncBirds",0.726400931285869,"Alpha","Functional","Birds"
"2996","CRS3035RES50000mN2200000E3700000","afuncTrees",0.329970592544405,"Alpha","Functional","Trees"
"2997","CRS3035RES50000mN2200000E3700000","aphyloBirds",0.850698712183453,"Alpha","Phylogenetic","Birds"
"2998","CRS3035RES50000mN2200000E3700000","aphyloTrees",0.895136313254525,"Alpha","Phylogenetic","Trees"
"2999","CRS3035RES50000mN2200000E3700000","ataxobird",0.818181818181818,"Alpha","Taxonomic","Birds"
"3000","CRS3035RES50000mN2200000E3700000","ataxotree",0.846153846153846,"Alpha","Taxonomic","Trees"
"3001","CRS3035RES50000mN2200000E3750000","afuncBirds",0.57873979432569,"Alpha","Functional","Birds"
"3002","CRS3035RES50000mN2200000E3750000","afuncTrees",0.169367242633671,"Alpha","Functional","Trees"
"3003","CRS3035RES50000mN2200000E3750000","aphyloBirds",0.819152475252224,"Alpha","Phylogenetic","Birds"
"3004","CRS3035RES50000mN2200000E3750000","aphyloTrees",0.596960730543245,"Alpha","Phylogenetic","Trees"
"3005","CRS3035RES50000mN2200000E3750000","ataxobird",0.672727272727273,"Alpha","Taxonomic","Birds"
"3006","CRS3035RES50000mN2200000E3750000","ataxotree",0.417582417582418,"Alpha","Taxonomic","Trees"
"3007","CRS3035RES50000mN2200000E3900000","afuncBirds",0.593682307909209,"Alpha","Functional","Birds"
"3008","CRS3035RES50000mN2200000E3900000","afuncTrees",0.151402807971107,"Alpha","Functional","Trees"
"3009","CRS3035RES50000mN2200000E3900000","aphyloBirds",0.69553727713236,"Alpha","Phylogenetic","Birds"
"3010","CRS3035RES50000mN2200000E3900000","aphyloTrees",0.56100428712275,"Alpha","Phylogenetic","Trees"
"3011","CRS3035RES50000mN2200000E3900000","ataxobird",0.590909090909091,"Alpha","Taxonomic","Birds"
"3012","CRS3035RES50000mN2200000E3900000","ataxotree",0.384615384615385,"Alpha","Taxonomic","Trees"
"3013","CRS3035RES50000mN2200000E3950000","afuncBirds",0.593682307909209,"Alpha","Functional","Birds"
"3014","CRS3035RES50000mN2200000E3950000","afuncTrees",0.280374388472954,"Alpha","Functional","Trees"
"3015","CRS3035RES50000mN2200000E3950000","aphyloBirds",0.69553727713236,"Alpha","Phylogenetic","Birds"
"3016","CRS3035RES50000mN2200000E3950000","aphyloTrees",0.828642827394769,"Alpha","Phylogenetic","Trees"
"3017","CRS3035RES50000mN2200000E3950000","ataxobird",0.590909090909091,"Alpha","Taxonomic","Birds"
"3018","CRS3035RES50000mN2200000E3950000","ataxotree",0.692307692307692,"Alpha","Taxonomic","Trees"
"3019","CRS3035RES50000mN2200000E4000000","afuncBirds",0.638620082147027,"Alpha","Functional","Birds"
"3020","CRS3035RES50000mN2200000E4000000","afuncTrees",0.273489486727146,"Alpha","Functional","Trees"
"3021","CRS3035RES50000mN2200000E4000000","aphyloBirds",0.680472526013332,"Alpha","Phylogenetic","Birds"
"3022","CRS3035RES50000mN2200000E4000000","aphyloTrees",0.802884803659824,"Alpha","Phylogenetic","Trees"
"3023","CRS3035RES50000mN2200000E4000000","ataxobird",0.6,"Alpha","Taxonomic","Birds"
"3024","CRS3035RES50000mN2200000E4000000","ataxotree",0.703296703296703,"Alpha","Taxonomic","Trees"
"3025","CRS3035RES50000mN2200000E4050000","afuncBirds",0.289373647251101,"Alpha","Functional","Birds"
"3026","CRS3035RES50000mN2200000E4050000","afuncTrees",0.0877024841645788,"Alpha","Functional","Trees"
"3027","CRS3035RES50000mN2200000E4050000","aphyloBirds",0.424829337131468,"Alpha","Phylogenetic","Birds"
"3028","CRS3035RES50000mN2200000E4050000","aphyloTrees",0.418754367016776,"Alpha","Phylogenetic","Trees"
"3029","CRS3035RES50000mN2200000E4050000","ataxobird",0.309090909090909,"Alpha","Taxonomic","Birds"
"3030","CRS3035RES50000mN2200000E4050000","ataxotree",0.197802197802198,"Alpha","Taxonomic","Trees"
"3031","CRS3035RES50000mN2200000E4250000","afuncBirds",0.240337050963945,"Alpha","Functional","Birds"
"3032","CRS3035RES50000mN2200000E4250000","afuncTrees",0.0477530385387411,"Alpha","Functional","Trees"
"3033","CRS3035RES50000mN2200000E4250000","aphyloBirds",0.377759557829883,"Alpha","Phylogenetic","Birds"
"3034","CRS3035RES50000mN2200000E4250000","aphyloTrees",0.358640753935698,"Alpha","Phylogenetic","Trees"
"3035","CRS3035RES50000mN2200000E4250000","ataxobird",0.318181818181818,"Alpha","Taxonomic","Birds"
"3036","CRS3035RES50000mN2200000E4250000","ataxotree",0.175824175824176,"Alpha","Taxonomic","Trees"
"3037","CRS3035RES50000mN2200000E4300000","afuncBirds",0.0693089897038014,"Alpha","Functional","Birds"
"3038","CRS3035RES50000mN2200000E4300000","afuncTrees",0.154125277122174,"Alpha","Functional","Trees"
"3039","CRS3035RES50000mN2200000E4300000","aphyloBirds",0.210913545089932,"Alpha","Phylogenetic","Birds"
"3040","CRS3035RES50000mN2200000E4300000","aphyloTrees",0.58493982774816,"Alpha","Phylogenetic","Trees"
"3041","CRS3035RES50000mN2200000E4300000","ataxobird",0.163636363636364,"Alpha","Taxonomic","Birds"
"3042","CRS3035RES50000mN2200000E4300000","ataxotree",0.417582417582418,"Alpha","Taxonomic","Trees"
"3043","CRS3035RES50000mN2200000E4350000","afuncBirds",0.561966590820614,"Alpha","Functional","Birds"
"3044","CRS3035RES50000mN2200000E4350000","afuncTrees",0.240780671187417,"Alpha","Functional","Trees"
"3045","CRS3035RES50000mN2200000E4350000","aphyloBirds",0.714058574259121,"Alpha","Phylogenetic","Birds"
"3046","CRS3035RES50000mN2200000E4350000","aphyloTrees",0.816771817349903,"Alpha","Phylogenetic","Trees"
"3047","CRS3035RES50000mN2200000E4350000","ataxobird",0.545454545454545,"Alpha","Taxonomic","Birds"
"3048","CRS3035RES50000mN2200000E4350000","ataxotree",0.725274725274725,"Alpha","Taxonomic","Trees"
"3049","CRS3035RES50000mN2200000E4400000","afuncBirds",0.544206342918085,"Alpha","Functional","Birds"
"3050","CRS3035RES50000mN2200000E4400000","afuncTrees",0.286521957984545,"Alpha","Functional","Trees"
"3051","CRS3035RES50000mN2200000E4400000","aphyloBirds",0.685644962485938,"Alpha","Phylogenetic","Birds"
"3052","CRS3035RES50000mN2200000E4400000","aphyloTrees",0.903463284526384,"Alpha","Phylogenetic","Trees"
"3053","CRS3035RES50000mN2200000E4400000","ataxobird",0.572727272727273,"Alpha","Taxonomic","Birds"
"3054","CRS3035RES50000mN2200000E4400000","ataxotree",0.824175824175824,"Alpha","Taxonomic","Trees"
"3055","CRS3035RES50000mN2200000E4450000","afuncBirds",0.569206106268664,"Alpha","Functional","Birds"
"3056","CRS3035RES50000mN2200000E4450000","afuncTrees",0.226580444907241,"Alpha","Functional","Trees"
"3057","CRS3035RES50000mN2200000E4450000","aphyloBirds",0.77386475128635,"Alpha","Phylogenetic","Birds"
"3058","CRS3035RES50000mN2200000E4450000","aphyloTrees",0.786500470296749,"Alpha","Phylogenetic","Trees"
"3059","CRS3035RES50000mN2200000E4450000","ataxobird",0.627272727272727,"Alpha","Taxonomic","Birds"
"3060","CRS3035RES50000mN2200000E4450000","ataxotree",0.725274725274725,"Alpha","Taxonomic","Trees"
"3061","CRS3035RES50000mN2200000E4500000","afuncBirds",0.544258940852201,"Alpha","Functional","Birds"
"3062","CRS3035RES50000mN2200000E4500000","afuncTrees",0.246192991407068,"Alpha","Functional","Trees"
"3063","CRS3035RES50000mN2200000E4500000","aphyloBirds",0.705601844929698,"Alpha","Phylogenetic","Birds"
"3064","CRS3035RES50000mN2200000E4500000","aphyloTrees",0.817138841583855,"Alpha","Phylogenetic","Trees"
"3065","CRS3035RES50000mN2200000E4500000","ataxobird",0.590909090909091,"Alpha","Taxonomic","Birds"
"3066","CRS3035RES50000mN2200000E4500000","ataxotree",0.78021978021978,"Alpha","Taxonomic","Trees"
"3067","CRS3035RES50000mN2200000E4550000","afuncBirds",0.661048178610201,"Alpha","Functional","Birds"
"3068","CRS3035RES50000mN2200000E4550000","afuncTrees",0.682320929393029,"Alpha","Functional","Trees"
"3069","CRS3035RES50000mN2200000E4550000","aphyloBirds",0.726875632236091,"Alpha","Phylogenetic","Birds"
"3070","CRS3035RES50000mN2200000E4550000","aphyloTrees",0.867825522782095,"Alpha","Phylogenetic","Trees"
"3071","CRS3035RES50000mN2200000E4550000","ataxobird",0.645454545454546,"Alpha","Taxonomic","Birds"
"3072","CRS3035RES50000mN2200000E4550000","ataxotree",0.758241758241758,"Alpha","Taxonomic","Trees"
"3073","CRS3035RES50000mN2200000E4600000","afuncBirds",0.60176894114394,"Alpha","Functional","Birds"
"3074","CRS3035RES50000mN2200000E4600000","afuncTrees",0.270119692377474,"Alpha","Functional","Trees"
"3075","CRS3035RES50000mN2200000E4600000","aphyloBirds",0.741717710302524,"Alpha","Phylogenetic","Birds"
"3076","CRS3035RES50000mN2200000E4600000","aphyloTrees",0.893691971255714,"Alpha","Phylogenetic","Trees"
"3077","CRS3035RES50000mN2200000E4600000","ataxobird",0.654545454545455,"Alpha","Taxonomic","Birds"
"3078","CRS3035RES50000mN2200000E4600000","ataxotree",0.78021978021978,"Alpha","Taxonomic","Trees"
"3079","CRS3035RES50000mN2200000E4800000","afuncBirds",0.214534601664768,"Alpha","Functional","Birds"
"3080","CRS3035RES50000mN2200000E4800000","afuncTrees",0.11877255445947,"Alpha","Functional","Trees"
"3081","CRS3035RES50000mN2200000E4800000","aphyloBirds",0.347652280883567,"Alpha","Phylogenetic","Birds"
"3082","CRS3035RES50000mN2200000E4800000","aphyloTrees",0.600381601225721,"Alpha","Phylogenetic","Trees"
"3083","CRS3035RES50000mN2200000E4800000","ataxobird",0.209090909090909,"Alpha","Taxonomic","Birds"
"3084","CRS3035RES50000mN2200000E4800000","ataxotree",0.373626373626374,"Alpha","Taxonomic","Trees"
"3085","CRS3035RES50000mN2200000E4850000","afuncBirds",0.31559519908664,"Alpha","Functional","Birds"
"3086","CRS3035RES50000mN2200000E4850000","afuncTrees",0.247986304425022,"Alpha","Functional","Trees"
"3087","CRS3035RES50000mN2200000E4850000","aphyloBirds",0.44802736259619,"Alpha","Phylogenetic","Birds"
"3088","CRS3035RES50000mN2200000E4850000","aphyloTrees",0.649251595057448,"Alpha","Phylogenetic","Trees"
"3089","CRS3035RES50000mN2200000E4850000","ataxobird",0.381818181818182,"Alpha","Taxonomic","Birds"
"3090","CRS3035RES50000mN2200000E4850000","ataxotree",0.505494505494505,"Alpha","Taxonomic","Trees"
"3091","CRS3035RES50000mN2200000E4900000","afuncBirds",0.0838005740793812,"Alpha","Functional","Birds"
"3092","CRS3035RES50000mN2200000E4900000","afuncTrees",0.259590306018281,"Alpha","Functional","Trees"
"3093","CRS3035RES50000mN2200000E4900000","aphyloBirds",0.288189989123778,"Alpha","Phylogenetic","Birds"
"3094","CRS3035RES50000mN2200000E4900000","aphyloTrees",0.744751617613666,"Alpha","Phylogenetic","Trees"
"3095","CRS3035RES50000mN2200000E4900000","ataxobird",0.218181818181818,"Alpha","Taxonomic","Birds"
"3096","CRS3035RES50000mN2200000E4900000","ataxotree",0.615384615384615,"Alpha","Taxonomic","Trees"
"3097","CRS3035RES50000mN2200000E4950000","afuncBirds",0.434926643674596,"Alpha","Functional","Birds"
"3098","CRS3035RES50000mN2200000E4950000","afuncTrees",0.248388647910776,"Alpha","Functional","Trees"
"3099","CRS3035RES50000mN2200000E4950000","aphyloBirds",0.48774729801042,"Alpha","Phylogenetic","Birds"
"3100","CRS3035RES50000mN2200000E4950000","aphyloTrees",0.735717200006241,"Alpha","Phylogenetic","Trees"
"3101","CRS3035RES50000mN2200000E4950000","ataxobird",0.381818181818182,"Alpha","Taxonomic","Birds"
"3102","CRS3035RES50000mN2200000E4950000","ataxotree",0.582417582417582,"Alpha","Taxonomic","Trees"
"3103","CRS3035RES50000mN2200000E5000000","afuncBirds",0.564174300732502,"Alpha","Functional","Birds"
"3104","CRS3035RES50000mN2200000E5000000","afuncTrees",0.137048472381861,"Alpha","Functional","Trees"
"3105","CRS3035RES50000mN2200000E5000000","aphyloBirds",0.778222949385033,"Alpha","Phylogenetic","Birds"
"3106","CRS3035RES50000mN2200000E5000000","aphyloTrees",0.602950860532064,"Alpha","Phylogenetic","Trees"
"3107","CRS3035RES50000mN2200000E5000000","ataxobird",0.736363636363636,"Alpha","Taxonomic","Birds"
"3108","CRS3035RES50000mN2200000E5000000","ataxotree",0.538461538461538,"Alpha","Taxonomic","Trees"
"3109","CRS3035RES50000mN2200000E5050000","afuncBirds",0.675992706095693,"Alpha","Functional","Birds"
"3110","CRS3035RES50000mN2200000E5050000","afuncTrees",0.109468478727033,"Alpha","Functional","Trees"
"3111","CRS3035RES50000mN2200000E5050000","aphyloBirds",0.879193981008624,"Alpha","Phylogenetic","Birds"
"3112","CRS3035RES50000mN2200000E5050000","aphyloTrees",0.60748856703467,"Alpha","Phylogenetic","Trees"
"3113","CRS3035RES50000mN2200000E5050000","ataxobird",0.890909090909091,"Alpha","Taxonomic","Birds"
"3114","CRS3035RES50000mN2200000E5050000","ataxotree",0.516483516483517,"Alpha","Taxonomic","Trees"
"3115","CRS3035RES50000mN2200000E5150000","afuncBirds",0.216994607314918,"Alpha","Functional","Birds"
"3116","CRS3035RES50000mN2200000E5150000","afuncTrees",0.0430744368917594,"Alpha","Functional","Trees"
"3117","CRS3035RES50000mN2200000E5150000","aphyloBirds",0.532612566483354,"Alpha","Phylogenetic","Birds"
"3118","CRS3035RES50000mN2200000E5150000","aphyloTrees",0.520227469507421,"Alpha","Phylogenetic","Trees"
"3119","CRS3035RES50000mN2200000E5150000","ataxobird",0.390909090909091,"Alpha","Taxonomic","Birds"
"3120","CRS3035RES50000mN2200000E5150000","ataxotree",0.373626373626374,"Alpha","Taxonomic","Trees"
"3121","CRS3035RES50000mN2250000E2800000","afuncBirds",0.412735943894912,"Alpha","Functional","Birds"
"3122","CRS3035RES50000mN2250000E2800000","afuncTrees",0.0514013520965815,"Alpha","Functional","Trees"
"3123","CRS3035RES50000mN2250000E2800000","aphyloBirds",0.705702399511082,"Alpha","Phylogenetic","Birds"
"3124","CRS3035RES50000mN2250000E2800000","aphyloTrees",0.445104828518673,"Alpha","Phylogenetic","Trees"
"3125","CRS3035RES50000mN2250000E2800000","ataxobird",0.627272727272727,"Alpha","Taxonomic","Birds"
"3126","CRS3035RES50000mN2250000E2800000","ataxotree",0.241758241758242,"Alpha","Taxonomic","Trees"
"3127","CRS3035RES50000mN2250000E2850000","afuncBirds",0.695854907489721,"Alpha","Functional","Birds"
"3128","CRS3035RES50000mN2250000E2850000","afuncTrees",0.0844005236304822,"Alpha","Functional","Trees"
"3129","CRS3035RES50000mN2250000E2850000","aphyloBirds",0.807588749917347,"Alpha","Phylogenetic","Birds"
"3130","CRS3035RES50000mN2250000E2850000","aphyloTrees",0.458441909805695,"Alpha","Phylogenetic","Trees"
"3131","CRS3035RES50000mN2250000E2850000","ataxobird",0.709090909090909,"Alpha","Taxonomic","Birds"
"3132","CRS3035RES50000mN2250000E2850000","ataxotree",0.32967032967033,"Alpha","Taxonomic","Trees"
"3133","CRS3035RES50000mN2250000E2900000","afuncBirds",0.549630366023108,"Alpha","Functional","Birds"
"3134","CRS3035RES50000mN2250000E2900000","afuncTrees",0.210107929748304,"Alpha","Functional","Trees"
